day_type,line,station_code,station_name,direction,time_label,time_order,crowding
일요일,1호선,150,서울역,상선,05:30,0,4.3
일요일,1호선,150,서울역,상선,06:00,1,7.8
일요일,1호선,150,서울역,상선,06:30,2,8.7
일요일,1호선,150,서울역,상선,07:00,3,8.4
일요일,1호선,150,서울역,상선,07:30,4,8.0
일요일,1호선,150,서울역,상선,08:00,5,12.0
일요일,1호선,150,서울역,상선,08:30,6,16.1
일요일,1호선,150,서울역,상선,09:00,7,19.7
일요일,1호선,150,서울역,상선,09:30,8,22.3
일요일,1호선,150,서울역,상선,10:00,9,30.1
일요일,1호선,150,서울역,상선,10:30,10,23.5
일요일,1호선,150,서울역,상선,11:00,11,23.1
일요일,1호선,150,서울역,상선,11:30,12,25.6
일요일,1호선,150,서울역,상선,12:00,13,20.7
일요일,1호선,150,서울역,상선,12:30,14,35.9
일요일,1호선,150,서울역,상선,13:00,15,35.4
일요일,1호선,150,서울역,상선,13:30,16,38.4
일요일,1호선,150,서울역,상선,14:00,17,39.3
일요일,1호선,150,서울역,상선,14:30,18,30.6
일요일,1호선,150,서울역,상선,15:00,19,30.7
일요일,1호선,150,서울역,상선,15:30,20,29.2
일요일,1호선,150,서울역,상선,16:00,21,24.6
일요일,1호선,150,서울역,상선,16:30,22,27.4
일요일,1호선,150,서울역,상선,17:00,23,20.3
일요일,1호선,150,서울역,상선,17:30,24,25.3
일요일,1호선,150,서울역,상선,18:00,25,23.6
일요일,1호선,150,서울역,상선,18:30,26,21.4
일요일,1호선,150,서울역,상선,19:00,27,18.2
일요일,1호선,150,서울역,상선,19:30,28,19.3
일요일,1호선,150,서울역,상선,20:00,29,18.2
일요일,1호선,150,서울역,상선,20:30,30,16.9
일요일,1호선,150,서울역,상선,21:00,31,17.5
일요일,1호선,150,서울역,상선,21:30,32,15.2
일요일,1호선,150,서울역,상선,22:00,33,14.9
일요일,1호선,150,서울역,상선,22:30,34,15.3
일요일,1호선,150,서울역,상선,23:00,35,13.7
일요일,1호선,150,서울역,상선,23:30,36,7.7
일요일,1호선,150,서울역,상선,00:00,37,6.7
일요일,1호선,150,서울역,상선,00:30,38,0.0
일요일,1호선,150,서울역,하선,05:30,0,5.6
일요일,1호선,150,서울역,하선,06:00,1,7.2
일요일,1호선,150,서울역,하선,06:30,2,4.7
일요일,1호선,150,서울역,하선,07:00,3,6.1
일요일,1호선,150,서울역,하선,07:30,4,7.9
일요일,1호선,150,서울역,하선,08:00,5,10.2
일요일,1호선,150,서울역,하선,08:30,6,13.6
일요일,1호선,150,서울역,하선,09:00,7,15.3
일요일,1호선,150,서울역,하선,09:30,8,18.6
일요일,1호선,150,서울역,하선,10:00,9,23.9
일요일,1호선,150,서울역,하선,10:30,10,19.0
일요일,1호선,150,서울역,하선,11:00,11,21.5
일요일,1호선,150,서울역,하선,11:30,12,21.3
일요일,1호선,150,서울역,하선,12:00,13,23.3
일요일,1호선,150,서울역,하선,12:30,14,34.5
일요일,1호선,150,서울역,하선,13:00,15,31.2
일요일,1호선,150,서울역,하선,13:30,16,26.6
일요일,1호선,150,서울역,하선,14:00,17,29.8
일요일,1호선,150,서울역,하선,14:30,18,32.6
일요일,1호선,150,서울역,하선,15:00,19,32.8
일요일,1호선,150,서울역,하선,15:30,20,36.4
일요일,1호선,150,서울역,하선,16:00,21,42.0
일요일,1호선,150,서울역,하선,16:30,22,32.3
일요일,1호선,150,서울역,하선,17:00,23,31.1
일요일,1호선,150,서울역,하선,17:30,24,37.8
일요일,1호선,150,서울역,하선,18:00,25,36.9
일요일,1호선,150,서울역,하선,18:30,26,26.6
일요일,1호선,150,서울역,하선,19:00,27,31.7
일요일,1호선,150,서울역,하선,19:30,28,27.2
일요일,1호선,150,서울역,하선,20:00,29,30.6
일요일,1호선,150,서울역,하선,20:30,30,24.1
일요일,1호선,150,서울역,하선,21:00,31,24.7
일요일,1호선,150,서울역,하선,21:30,32,26.4
일요일,1호선,150,서울역,하선,22:00,33,18.8
일요일,1호선,150,서울역,하선,22:30,34,16.5
일요일,1호선,150,서울역,하선,23:00,35,12.2
일요일,1호선,150,서울역,하선,23:30,36,8.2
일요일,1호선,150,서울역,하선,00:00,37,8.9
일요일,1호선,150,서울역,하선,00:30,38,0.0
일요일,1호선,151,시청,상선,05:30,0,4.3
일요일,1호선,151,시청,상선,06:00,1,6.8
일요일,1호선,151,시청,상선,06:30,2,8.2
일요일,1호선,151,시청,상선,07:00,3,7.7
일요일,1호선,151,시청,상선,07:30,4,6.8
일요일,1호선,151,시청,상선,08:00,5,9.6
일요일,1호선,151,시청,상선,08:30,6,13.1
일요일,1호선,151,시청,상선,09:00,7,16.5
일요일,1호선,151,시청,상선,09:30,8,18.3
일요일,1호선,151,시청,상선,10:00,9,21.6
일요일,1호선,151,시청,상선,10:30,10,20.4
일요일,1호선,151,시청,상선,11:00,11,18.7
일요일,1호선,151,시청,상선,11:30,12,23.0
일요일,1호선,151,시청,상선,12:00,13,18.7
일요일,1호선,151,시청,상선,12:30,14,28.9
일요일,1호선,151,시청,상선,13:00,15,30.0
일요일,1호선,151,시청,상선,13:30,16,32.3
일요일,1호선,151,시청,상선,14:00,17,33.0
일요일,1호선,151,시청,상선,14:30,18,29.3
일요일,1호선,151,시청,상선,15:00,19,27.7
일요일,1호선,151,시청,상선,15:30,20,32.6
일요일,1호선,151,시청,상선,16:00,21,28.2
일요일,1호선,151,시청,상선,16:30,22,27.9
일요일,1호선,151,시청,상선,17:00,23,21.5
일요일,1호선,151,시청,상선,17:30,24,25.4
일요일,1호선,151,시청,상선,18:00,25,24.5
일요일,1호선,151,시청,상선,18:30,26,21.8
일요일,1호선,151,시청,상선,19:00,27,19.0
일요일,1호선,151,시청,상선,19:30,28,20.0
일요일,1호선,151,시청,상선,20:00,29,19.5
일요일,1호선,151,시청,상선,20:30,30,17.8
일요일,1호선,151,시청,상선,21:00,31,19.0
일요일,1호선,151,시청,상선,21:30,32,16.7
일요일,1호선,151,시청,상선,22:00,33,16.1
일요일,1호선,151,시청,상선,22:30,34,16.7
일요일,1호선,151,시청,상선,23:00,35,17.0
일요일,1호선,151,시청,상선,23:30,36,9.0
일요일,1호선,151,시청,상선,00:00,37,14.2
일요일,1호선,151,시청,상선,00:30,38,0.0
일요일,1호선,151,시청,하선,05:30,0,5.3
일요일,1호선,151,시청,하선,06:00,1,7.9
일요일,1호선,151,시청,하선,06:30,2,5.6
일요일,1호선,151,시청,하선,07:00,3,6.7
일요일,1호선,151,시청,하선,07:30,4,9.1
일요일,1호선,151,시청,하선,08:00,5,10.2
일요일,1호선,151,시청,하선,08:30,6,13.9
일요일,1호선,151,시청,하선,09:00,7,16.4
일요일,1호선,151,시청,하선,09:30,8,19.6
일요일,1호선,151,시청,하선,10:00,9,21.8
일요일,1호선,151,시청,하선,10:30,10,18.1
일요일,1호선,151,시청,하선,11:00,11,21.8
일요일,1호선,151,시청,하선,11:30,12,18.8
일요일,1호선,151,시청,하선,12:00,13,21.8
일요일,1호선,151,시청,하선,12:30,14,29.1
일요일,1호선,151,시청,하선,13:00,15,29.1
일요일,1호선,151,시청,하선,13:30,16,25.9
일요일,1호선,151,시청,하선,14:00,17,28.8
일요일,1호선,151,시청,하선,14:30,18,30.6
일요일,1호선,151,시청,하선,15:00,19,32.2
일요일,1호선,151,시청,하선,15:30,20,35.2
일요일,1호선,151,시청,하선,16:00,21,38.2
일요일,1호선,151,시청,하선,16:30,22,30.9
일요일,1호선,151,시청,하선,17:00,23,28.8
일요일,1호선,151,시청,하선,17:30,24,33.7
일요일,1호선,151,시청,하선,18:00,25,33.1
일요일,1호선,151,시청,하선,18:30,26,23.0
일요일,1호선,151,시청,하선,19:00,27,29.0
일요일,1호선,151,시청,하선,19:30,28,25.6
일요일,1호선,151,시청,하선,20:00,29,22.8
일요일,1호선,151,시청,하선,20:30,30,19.6
일요일,1호선,151,시청,하선,21:00,31,20.3
일요일,1호선,151,시청,하선,21:30,32,19.8
일요일,1호선,151,시청,하선,22:00,33,14.9
일요일,1호선,151,시청,하선,22:30,34,11.6
일요일,1호선,151,시청,하선,23:00,35,9.1
일요일,1호선,151,시청,하선,23:30,36,7.0
일요일,1호선,151,시청,하선,00:00,37,5.8
일요일,1호선,151,시청,하선,00:30,38,0.0
일요일,1호선,152,종각,상선,05:30,0,4.7
일요일,1호선,152,종각,상선,06:00,1,6.5
일요일,1호선,152,종각,상선,06:30,2,6.7
일요일,1호선,152,종각,상선,07:00,3,7.3
일요일,1호선,152,종각,상선,07:30,4,5.8
일요일,1호선,152,종각,상선,08:00,5,7.8
일요일,1호선,152,종각,상선,08:30,6,11.7
일요일,1호선,152,종각,상선,09:00,7,14.5
일요일,1호선,152,종각,상선,09:30,8,16.0
일요일,1호선,152,종각,상선,10:00,9,19.8
일요일,1호선,152,종각,상선,10:30,10,18.5
일요일,1호선,152,종각,상선,11:00,11,16.3
일요일,1호선,152,종각,상선,11:30,12,21.3
일요일,1호선,152,종각,상선,12:00,13,17.0
일요일,1호선,152,종각,상선,12:30,14,25.5
일요일,1호선,152,종각,상선,13:00,15,27.9
일요일,1호선,152,종각,상선,13:30,16,30.4
일요일,1호선,152,종각,상선,14:00,17,32.6
일요일,1호선,152,종각,상선,14:30,18,27.6
일요일,1호선,152,종각,상선,15:00,19,26.8
일요일,1호선,152,종각,상선,15:30,20,32.4
일요일,1호선,152,종각,상선,16:00,21,29.3
일요일,1호선,152,종각,상선,16:30,22,28.3
일요일,1호선,152,종각,상선,17:00,23,24.7
일요일,1호선,152,종각,상선,17:30,24,24.6
일요일,1호선,152,종각,상선,18:00,25,25.2
일요일,1호선,152,종각,상선,18:30,26,24.4
일요일,1호선,152,종각,상선,19:00,27,19.6
일요일,1호선,152,종각,상선,19:30,28,22.5
일요일,1호선,152,종각,상선,20:00,29,21.8
일요일,1호선,152,종각,상선,20:30,30,19.6
일요일,1호선,152,종각,상선,21:00,31,20.4
일요일,1호선,152,종각,상선,21:30,32,20.0
일요일,1호선,152,종각,상선,22:00,33,18.0
일요일,1호선,152,종각,상선,22:30,34,17.6
일요일,1호선,152,종각,상선,23:00,35,19.2
일요일,1호선,152,종각,상선,23:30,36,9.4
일요일,1호선,152,종각,상선,00:00,37,14.4
일요일,1호선,152,종각,상선,00:30,38,0.0
일요일,1호선,152,종각,하선,05:30,0,5.5
일요일,1호선,152,종각,하선,06:00,1,8.0
일요일,1호선,152,종각,하선,06:30,2,5.9
일요일,1호선,152,종각,하선,07:00,3,7.2
일요일,1호선,152,종각,하선,07:30,4,9.4
일요일,1호선,152,종각,하선,08:00,5,10.3
일요일,1호선,152,종각,하선,08:30,6,16.2
일요일,1호선,152,종각,하선,09:00,7,19.0
일요일,1호선,152,종각,하선,09:30,8,19.8
일요일,1호선,152,종각,하선,10:00,9,23.3
일요일,1호선,152,종각,하선,10:30,10,22.0
일요일,1호선,152,종각,하선,11:00,11,21.1
일요일,1호선,152,종각,하선,11:30,12,20.3
일요일,1호선,152,종각,하선,12:00,13,23.1
일요일,1호선,152,종각,하선,12:30,14,29.1
일요일,1호선,152,종각,하선,13:00,15,28.6
일요일,1호선,152,종각,하선,13:30,16,28.7
일요일,1호선,152,종각,하선,14:00,17,29.6
일요일,1호선,152,종각,하선,14:30,18,31.5
일요일,1호선,152,종각,하선,15:00,19,31.4
일요일,1호선,152,종각,하선,15:30,20,30.0
일요일,1호선,152,종각,하선,16:00,21,29.7
일요일,1호선,152,종각,하선,16:30,22,26.4
일요일,1호선,152,종각,하선,17:00,23,25.7
일요일,1호선,152,종각,하선,17:30,24,30.8
일요일,1호선,152,종각,하선,18:00,25,29.7
일요일,1호선,152,종각,하선,18:30,26,20.4
일요일,1호선,152,종각,하선,19:00,27,26.2
일요일,1호선,152,종각,하선,19:30,28,22.4
일요일,1호선,152,종각,하선,20:00,29,18.3
일요일,1호선,152,종각,하선,20:30,30,16.2
일요일,1호선,152,종각,하선,21:00,31,17.6
일요일,1호선,152,종각,하선,21:30,32,17.4
일요일,1호선,152,종각,하선,22:00,33,12.8
일요일,1호선,152,종각,하선,22:30,34,9.6
일요일,1호선,152,종각,하선,23:00,35,8.2
일요일,1호선,152,종각,하선,23:30,36,6.7
일요일,1호선,152,종각,하선,00:00,37,5.2
일요일,1호선,152,종각,하선,00:30,38,0.0
일요일,1호선,153,종로3가,상선,05:30,0,3.9
일요일,1호선,153,종로3가,상선,06:00,1,7.3
일요일,1호선,153,종로3가,상선,06:30,2,7.4
일요일,1호선,153,종로3가,상선,07:00,3,7.9
일요일,1호선,153,종로3가,상선,07:30,4,6.0
일요일,1호선,153,종로3가,상선,08:00,5,8.3
일요일,1호선,153,종로3가,상선,08:30,6,12.0
일요일,1호선,153,종로3가,상선,09:00,7,13.8
일요일,1호선,153,종로3가,상선,09:30,8,17.0
일요일,1호선,153,종로3가,상선,10:00,9,20.4
일요일,1호선,153,종로3가,상선,10:30,10,17.1
일요일,1호선,153,종로3가,상선,11:00,11,17.5
일요일,1호선,153,종로3가,상선,11:30,12,20.5
일요일,1호선,153,종로3가,상선,12:00,13,16.7
일요일,1호선,153,종로3가,상선,12:30,14,28.0
일요일,1호선,153,종로3가,상선,13:00,15,28.3
일요일,1호선,153,종로3가,상선,13:30,16,26.5
일요일,1호선,153,종로3가,상선,14:00,17,35.9
일요일,1호선,153,종로3가,상선,14:30,18,27.9
일요일,1호선,153,종로3가,상선,15:00,19,29.6
일요일,1호선,153,종로3가,상선,15:30,20,31.0
일요일,1호선,153,종로3가,상선,16:00,21,29.1
일요일,1호선,153,종로3가,상선,16:30,22,28.4
일요일,1호선,153,종로3가,상선,17:00,23,29.6
일요일,1호선,153,종로3가,상선,17:30,24,25.3
일요일,1호선,153,종로3가,상선,18:00,25,28.6
일요일,1호선,153,종로3가,상선,18:30,26,26.6
일요일,1호선,153,종로3가,상선,19:00,27,22.3
일요일,1호선,153,종로3가,상선,19:30,28,24.9
일요일,1호선,153,종로3가,상선,20:00,29,21.7
일요일,1호선,153,종로3가,상선,20:30,30,24.3
일요일,1호선,153,종로3가,상선,21:00,31,22.8
일요일,1호선,153,종로3가,상선,21:30,32,21.9
일요일,1호선,153,종로3가,상선,22:00,33,23.3
일요일,1호선,153,종로3가,상선,22:30,34,19.1
일요일,1호선,153,종로3가,상선,23:00,35,21.7
일요일,1호선,153,종로3가,상선,23:30,36,13.3
일요일,1호선,153,종로3가,상선,00:00,37,16.1
일요일,1호선,153,종로3가,상선,00:30,38,0.0
일요일,1호선,153,종로3가,하선,05:30,0,5.1
일요일,1호선,153,종로3가,하선,06:00,1,7.3
일요일,1호선,153,종로3가,하선,06:30,2,6.8
일요일,1호선,153,종로3가,하선,07:00,3,8.1
일요일,1호선,153,종로3가,하선,07:30,4,11.4
일요일,1호선,153,종로3가,하선,08:00,5,10.3
일요일,1호선,153,종로3가,하선,08:30,6,18.8
일요일,1호선,153,종로3가,하선,09:00,7,20.6
일요일,1호선,153,종로3가,하선,09:30,8,21.3
일요일,1호선,153,종로3가,하선,10:00,9,25.0
일요일,1호선,153,종로3가,하선,10:30,10,23.8
일요일,1호선,153,종로3가,하선,11:00,11,22.0
일요일,1호선,153,종로3가,하선,11:30,12,21.6
일요일,1호선,153,종로3가,하선,12:00,13,24.0
일요일,1호선,153,종로3가,하선,12:30,14,29.9
일요일,1호선,153,종로3가,하선,13:00,15,31.0
일요일,1호선,153,종로3가,하선,13:30,16,28.1
일요일,1호선,153,종로3가,하선,14:00,17,29.9
일요일,1호선,153,종로3가,하선,14:30,18,32.9
일요일,1호선,153,종로3가,하선,15:00,19,31.1
일요일,1호선,153,종로3가,하선,15:30,20,28.7
일요일,1호선,153,종로3가,하선,16:00,21,27.9
일요일,1호선,153,종로3가,하선,16:30,22,25.0
일요일,1호선,153,종로3가,하선,17:00,23,24.2
일요일,1호선,153,종로3가,하선,17:30,24,28.4
일요일,1호선,153,종로3가,하선,18:00,25,25.3
일요일,1호선,153,종로3가,하선,18:30,26,19.1
일요일,1호선,153,종로3가,하선,19:00,27,21.3
일요일,1호선,153,종로3가,하선,19:30,28,19.5
일요일,1호선,153,종로3가,하선,20:00,29,15.9
일요일,1호선,153,종로3가,하선,20:30,30,13.5
일요일,1호선,153,종로3가,하선,21:00,31,14.3
일요일,1호선,153,종로3가,하선,21:30,32,13.8
일요일,1호선,153,종로3가,하선,22:00,33,10.4
일요일,1호선,153,종로3가,하선,22:30,34,8.0
일요일,1호선,153,종로3가,하선,23:00,35,6.4
일요일,1호선,153,종로3가,하선,23:30,36,6.0
일요일,1호선,153,종로3가,하선,00:00,37,5.3
일요일,1호선,153,종로3가,하선,00:30,38,0.0
일요일,1호선,154,종로5가,상선,05:30,0,4.0
일요일,1호선,154,종로5가,상선,06:00,1,6.9
일요일,1호선,154,종로5가,상선,06:30,2,6.9
일요일,1호선,154,종로5가,상선,07:00,3,7.5
일요일,1호선,154,종로5가,상선,07:30,4,5.9
일요일,1호선,154,종로5가,상선,08:00,5,7.4
일요일,1호선,154,종로5가,상선,08:30,6,11.1
일요일,1호선,154,종로5가,상선,09:00,7,12.4
일요일,1호선,154,종로5가,상선,09:30,8,14.8
일요일,1호선,154,종로5가,상선,10:00,9,18.1
일요일,1호선,154,종로5가,상선,10:30,10,15.1
일요일,1호선,154,종로5가,상선,11:00,11,15.9
일요일,1호선,154,종로5가,상선,11:30,12,17.9
일요일,1호선,154,종로5가,상선,12:00,13,15.3
일요일,1호선,154,종로5가,상선,12:30,14,25.5
일요일,1호선,154,종로5가,상선,13:00,15,26.7
일요일,1호선,154,종로5가,상선,13:30,16,24.3
일요일,1호선,154,종로5가,상선,14:00,17,34.1
일요일,1호선,154,종로5가,상선,14:30,18,27.4
일요일,1호선,154,종로5가,상선,15:00,19,28.7
일요일,1호선,154,종로5가,상선,15:30,20,30.3
일요일,1호선,154,종로5가,상선,16:00,21,28.0
일요일,1호선,154,종로5가,상선,16:30,22,28.2
일요일,1호선,154,종로5가,상선,17:00,23,27.1
일요일,1호선,154,종로5가,상선,17:30,24,27.0
일요일,1호선,154,종로5가,상선,18:00,25,30.3
일요일,1호선,154,종로5가,상선,18:30,26,27.6
일요일,1호선,154,종로5가,상선,19:00,27,22.4
일요일,1호선,154,종로5가,상선,19:30,28,22.6
일요일,1호선,154,종로5가,상선,20:00,29,22.9
일요일,1호선,154,종로5가,상선,20:30,30,24.6
일요일,1호선,154,종로5가,상선,21:00,31,25.0
일요일,1호선,154,종로5가,상선,21:30,32,20.3
일요일,1호선,154,종로5가,상선,22:00,33,22.8
일요일,1호선,154,종로5가,상선,22:30,34,19.1
일요일,1호선,154,종로5가,상선,23:00,35,21.1
일요일,1호선,154,종로5가,상선,23:30,36,13.0
일요일,1호선,154,종로5가,상선,00:00,37,15.6
일요일,1호선,154,종로5가,상선,00:30,38,0.0
일요일,1호선,154,종로5가,하선,05:30,0,5.9
일요일,1호선,154,종로5가,하선,06:00,1,8.9
일요일,1호선,154,종로5가,하선,06:30,2,6.6
일요일,1호선,154,종로5가,하선,07:00,3,8.8
일요일,1호선,154,종로5가,하선,07:30,4,12.7
일요일,1호선,154,종로5가,하선,08:00,5,12.8
일요일,1호선,154,종로5가,하선,08:30,6,20.3
일요일,1호선,154,종로5가,하선,09:00,7,20.9
일요일,1호선,154,종로5가,하선,09:30,8,26.4
일요일,1호선,154,종로5가,하선,10:00,9,27.9
일요일,1호선,154,종로5가,하선,10:30,10,26.0
일요일,1호선,154,종로5가,하선,11:00,11,25.8
일요일,1호선,154,종로5가,하선,11:30,12,23.5
일요일,1호선,154,종로5가,하선,12:00,13,25.9
일요일,1호선,154,종로5가,하선,12:30,14,36.1
일요일,1호선,154,종로5가,하선,13:00,15,34.2
일요일,1호선,154,종로5가,하선,13:30,16,31.4
일요일,1호선,154,종로5가,하선,14:00,17,33.0
일요일,1호선,154,종로5가,하선,14:30,18,35.6
일요일,1호선,154,종로5가,하선,15:00,19,31.7
일요일,1호선,154,종로5가,하선,15:30,20,35.3
일요일,1호선,154,종로5가,하선,16:00,21,26.8
일요일,1호선,154,종로5가,하선,16:30,22,28.9
일요일,1호선,154,종로5가,하선,17:00,23,23.5
일요일,1호선,154,종로5가,하선,17:30,24,32.6
일요일,1호선,154,종로5가,하선,18:00,25,23.5
일요일,1호선,154,종로5가,하선,18:30,26,17.7
일요일,1호선,154,종로5가,하선,19:00,27,20.4
일요일,1호선,154,종로5가,하선,19:30,28,18.1
일요일,1호선,154,종로5가,하선,20:00,29,12.9
일요일,1호선,154,종로5가,하선,20:30,30,12.8
일요일,1호선,154,종로5가,하선,21:00,31,12.7
일요일,1호선,154,종로5가,하선,21:30,32,11.9
일요일,1호선,154,종로5가,하선,22:00,33,8.5
일요일,1호선,154,종로5가,하선,22:30,34,6.1
일요일,1호선,154,종로5가,하선,23:00,35,6.2
일요일,1호선,154,종로5가,하선,23:30,36,5.2
일요일,1호선,154,종로5가,하선,00:00,37,0.0
일요일,1호선,154,종로5가,하선,00:30,38,0.0
일요일,1호선,155,동대문,상선,05:30,0,5.7
일요일,1호선,155,동대문,상선,06:00,1,6.2
일요일,1호선,155,동대문,상선,06:30,2,7.8
일요일,1호선,155,동대문,상선,07:00,3,6.6
일요일,1호선,155,동대문,상선,07:30,4,5.9
일요일,1호선,155,동대문,상선,08:00,5,7.3
일요일,1호선,155,동대문,상선,08:30,6,10.4
일요일,1호선,155,동대문,상선,09:00,7,13.9
일요일,1호선,155,동대문,상선,09:30,8,13.2
일요일,1호선,155,동대문,상선,10:00,9,17.7
일요일,1호선,155,동대문,상선,10:30,10,14.4
일요일,1호선,155,동대문,상선,11:00,11,15.4
일요일,1호선,155,동대문,상선,11:30,12,15.9
일요일,1호선,155,동대문,상선,12:00,13,18.1
일요일,1호선,155,동대문,상선,12:30,14,22.5
일요일,1호선,155,동대문,상선,13:00,15,26.2
일요일,1호선,155,동대문,상선,13:30,16,27.0
일요일,1호선,155,동대문,상선,14:00,17,31.1
일요일,1호선,155,동대문,상선,14:30,18,30.8
일요일,1호선,155,동대문,상선,15:00,19,27.2
일요일,1호선,155,동대문,상선,15:30,20,29.1
일요일,1호선,155,동대문,상선,16:00,21,32.3
일요일,1호선,155,동대문,상선,16:30,22,27.7
일요일,1호선,155,동대문,상선,17:00,23,28.8
일요일,1호선,155,동대문,상선,17:30,24,24.5
일요일,1호선,155,동대문,상선,18:00,25,31.3
일요일,1호선,155,동대문,상선,18:30,26,27.4
일요일,1호선,155,동대문,상선,19:00,27,21.9
일요일,1호선,155,동대문,상선,19:30,28,22.5
일요일,1호선,155,동대문,상선,20:00,29,25.3
일요일,1호선,155,동대문,상선,20:30,30,22.3
일요일,1호선,155,동대문,상선,21:00,31,25.5
일요일,1호선,155,동대문,상선,21:30,32,21.8
일요일,1호선,155,동대문,상선,22:00,33,21.2
일요일,1호선,155,동대문,상선,22:30,34,20.2
일요일,1호선,155,동대문,상선,23:00,35,21.0
일요일,1호선,155,동대문,상선,23:30,36,13.4
일요일,1호선,155,동대문,상선,00:00,37,15.4
일요일,1호선,155,동대문,상선,00:30,38,0.0
일요일,1호선,155,동대문,하선,05:30,0,6.8
일요일,1호선,155,동대문,하선,06:00,1,8.9
일요일,1호선,155,동대문,하선,06:30,2,7.8
일요일,1호선,155,동대문,하선,07:00,3,7.2
일요일,1호선,155,동대문,하선,07:30,4,14.9
일요일,1호선,155,동대문,하선,08:00,5,12.7
일요일,1호선,155,동대문,하선,08:30,6,20.6
일요일,1호선,155,동대문,하선,09:00,7,21.2
일요일,1호선,155,동대문,하선,09:30,8,26.0
일요일,1호선,155,동대문,하선,10:00,9,30.3
일요일,1호선,155,동대문,하선,10:30,10,25.9
일요일,1호선,155,동대문,하선,11:00,11,25.6
일요일,1호선,155,동대문,하선,11:30,12,22.9
일요일,1호선,155,동대문,하선,12:00,13,25.2
일요일,1호선,155,동대문,하선,12:30,14,35.7
일요일,1호선,155,동대문,하선,13:00,15,32.9
일요일,1호선,155,동대문,하선,13:30,16,31.3
일요일,1호선,155,동대문,하선,14:00,17,32.4
일요일,1호선,155,동대문,하선,14:30,18,31.6
일요일,1호선,155,동대문,하선,15:00,19,29.7
일요일,1호선,155,동대문,하선,15:30,20,33.9
일요일,1호선,155,동대문,하선,16:00,21,25.2
일요일,1호선,155,동대문,하선,16:30,22,26.8
일요일,1호선,155,동대문,하선,17:00,23,21.6
일요일,1호선,155,동대문,하선,17:30,24,30.4
일요일,1호선,155,동대문,하선,18:00,25,21.9
일요일,1호선,155,동대문,하선,18:30,26,15.0
일요일,1호선,155,동대문,하선,19:00,27,18.6
일요일,1호선,155,동대문,하선,19:30,28,15.6
일요일,1호선,155,동대문,하선,20:00,29,11.3
일요일,1호선,155,동대문,하선,20:30,30,11.1
일요일,1호선,155,동대문,하선,21:00,31,11.7
일요일,1호선,155,동대문,하선,21:30,32,10.7
일요일,1호선,155,동대문,하선,22:00,33,7.6
일요일,1호선,155,동대문,하선,22:30,34,5.5
일요일,1호선,155,동대문,하선,23:00,35,5.9
일요일,1호선,155,동대문,하선,23:30,36,5.3
일요일,1호선,155,동대문,하선,00:00,37,0.0
일요일,1호선,155,동대문,하선,00:30,38,0.0
일요일,1호선,156,신설동,상선,05:30,0,6.3
일요일,1호선,156,신설동,상선,06:00,1,6.0
일요일,1호선,156,신설동,상선,06:30,2,7.6
일요일,1호선,156,신설동,상선,07:00,3,6.5
일요일,1호선,156,신설동,상선,07:30,4,5.2
일요일,1호선,156,신설동,상선,08:00,5,6.7
일요일,1호선,156,신설동,상선,08:30,6,9.7
일요일,1호선,156,신설동,상선,09:00,7,11.5
일요일,1호선,156,신설동,상선,09:30,8,13.6
일요일,1호선,156,신설동,상선,10:00,9,13.3
일요일,1호선,156,신설동,상선,10:30,10,12.1
일요일,1호선,156,신설동,상선,11:00,11,12.5
일요일,1호선,156,신설동,상선,11:30,12,12.8
일요일,1호선,156,신설동,상선,12:00,13,16.2
일요일,1호선,156,신설동,상선,12:30,14,18.0
일요일,1호선,156,신설동,상선,13:00,15,21.6
일요일,1호선,156,신설동,상선,13:30,16,21.6
일요일,1호선,156,신설동,상선,14:00,17,27.4
일요일,1호선,156,신설동,상선,14:30,18,25.3
일요일,1호선,156,신설동,상선,15:00,19,23.4
일요일,1호선,156,신설동,상선,15:30,20,32.3
일요일,1호선,156,신설동,상선,16:00,21,25.5
일요일,1호선,156,신설동,상선,16:30,22,24.0
일요일,1호선,156,신설동,상선,17:00,23,28.6
일요일,1호선,156,신설동,상선,17:30,24,27.2
일요일,1호선,156,신설동,상선,18:00,25,23.9
일요일,1호선,156,신설동,상선,18:30,26,29.0
일요일,1호선,156,신설동,상선,19:00,27,23.1
일요일,1호선,156,신설동,상선,19:30,28,20.0
일요일,1호선,156,신설동,상선,20:00,29,24.4
일요일,1호선,156,신설동,상선,20:30,30,17.8
일요일,1호선,156,신설동,상선,21:00,31,20.9
일요일,1호선,156,신설동,상선,21:30,32,19.2
일요일,1호선,156,신설동,상선,22:00,33,26.0
일요일,1호선,156,신설동,상선,22:30,34,19.1
일요일,1호선,156,신설동,상선,23:00,35,16.3
일요일,1호선,156,신설동,상선,23:30,36,12.7
일요일,1호선,156,신설동,상선,00:00,37,13.9
일요일,1호선,156,신설동,상선,00:30,38,0.0
일요일,1호선,156,신설동,하선,05:30,0,9.4
일요일,1호선,156,신설동,하선,06:00,1,12.9
일요일,1호선,156,신설동,하선,06:30,2,7.9
일요일,1호선,156,신설동,하선,07:00,3,9.6
일요일,1호선,156,신설동,하선,07:30,4,12.1
일요일,1호선,156,신설동,하선,08:00,5,19.2
일요일,1호선,156,신설동,하선,08:30,6,16.2
일요일,1호선,156,신설동,하선,09:00,7,20.7
일요일,1호선,156,신설동,하선,09:30,8,23.6
일요일,1호선,156,신설동,하선,10:00,9,26.8
